,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
266,Hyundai,NEW SANTROASTA 1.1 MT,548199,2020,Hyderabad,Petrol,31550,Manual,1,12194
267,Honda,CityV MT PETROL,769799,2017,Hyderabad,Petrol,60642,Manual,1,17124
268,Hyundai,Grand i10SPORTZ O 1.2,532599,2017,Hyderabad,Petrol,50191,Manual,2,11847
269,Maruti,Alto 800LXI,348799,2019,Hyderabad,Petrol,15794,Manual,1,7759
270,Hyundai,NEW SANTROSPORTZ 1.1,502699,2019,Hyderabad,Petrol,74481,Manual,1,11182
271,Hyundai,Elite i20ASTA 1.2 (O),805600,2019,Hyderabad,Petrol,17855,Manual,1,17920
272,Hyundai,Verna1.6 CRDI SX + AT,999899,2018,Hyderabad,Diesel,90344,Automatic,1,22242
273,Maruti,S PRESSOVXI PLUS,434399,2019,Hyderabad,Petrol,35180,Manual,1,9663
274,Hyundai,CretaS CRDI,1418599,2020,Hyderabad,Diesel,57609,Manual,1,31556
275,Maruti,Alto K10VXI,363199,2017,Hyderabad,Petrol,24535,Manual,1,8079
276,Maruti,BalenoDELTA 1.2 K12,710799,2021,Hyderabad,Petrol,46008,Manual,1,15811
277,Maruti,IGNISDELTA 1.2 K12,504499,2018,Hyderabad,Petrol,52203,Manual,1,11222
278,Hyundai,Grand i10SPORTZ O 1.2,529699,2017,Hyderabad,Petrol,72123,Manual,1,11783
279,Maruti,Alto K10VXI,362299,2017,Hyderabad,Petrol,52080,Manual,1,8059
280,Maruti,S PRESSOVXI PLUS,465099,2020,Hyderabad,Petrol,39157,Manual,1,10346
281,Hyundai,NEW SANTROSPORTZ 1.1,529699,2019,Hyderabad,Petrol,44530,Manual,1,11783
282,Maruti,Wagon R 1.0VXI,472999,2019,Hyderabad,Petrol,33450,Manual,2,10522
283,Maruti,S PRESSOVXI PLUS,456399,2020,Hyderabad,Petrol,75873,Manual,1,10152
284,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,604899,2020,Hyderabad,Petrol,38527,Manual,2,13456
285,Maruti,Alto K10VXI,377799,2017,Hyderabad,Petrol,62124,Manual,1,8404
286,Hyundai,VernaFLUIDIC 1.6 SX VTVT,764199,2017,Hyderabad,Petrol,71424,Manual,1,16999
287,Hyundai,Verna1.6 CRDI SX + AT,991499,2017,Hyderabad,Diesel,93427,Automatic,1,22055
288,Ford,FREESTYLETITANIUM 1.2 TI-VCT MT,688399,2020,Hyderabad,Petrol,16900,Manual,1,15313
289,Maruti,Alto 800LXI,324399,2019,Hyderabad,Petrol,20707,Manual,2,7216
290,Jeep,Compass2.0 SPORT PLUS,1498699,2019,Hyderabad,Diesel,77081,Manual,1,33338
291,KIA,SELTOSHTX+ MT 1.5 DIESEL,1690199,2020,Hyderabad,Diesel,36550,Manual,1,37598
292,Maruti,S PRESSOVXI PLUS,464299,2020,Hyderabad,Petrol,28276,Manual,1,10328
293,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,609699,2019,Hyderabad,Petrol,11849,Manual,1,13562
294,Maruti,Alto 800LXI,333099,2019,Hyderabad,Petrol,41731,Manual,2,7410
295,Maruti,Wagon R 1.0VXI,417199,2016,Hyderabad,Petrol,50663,Manual,2,9280
296,Volkswagen,AmeoTrendline 1.0,526399,2019,Hyderabad,Petrol,72520,Manual,1,11709
297,Hyundai,Grand i10MAGNA 1.2 VTVT,599099,2019,Hyderabad,Petrol,32719,Manual,1,13327
298,Maruti,S PRESSOVXI PLUS,464299,2019,Hyderabad,Petrol,31699,Manual,1,10328
299,Maruti,AltoVXI,396349,2021,Hyderabad,Petrol,8353,Manual,1,8817
300,Maruti,BalenoZETA 1.2 K12,718799,2020,Hyderabad,Petrol,85221,Manual,1,15989
301,Honda,CityVX MT PETROL,932999,2018,Hyderabad,Petrol,49666,Manual,1,20754
302,Maruti,AltoVXI,472799,2022,Hyderabad,Petrol,2172,Manual,1,10517
303,Maruti,Alto 800LXI,319799,2019,Hyderabad,Petrol,36516,Manual,1,7114
304,Hyundai,Elite i20ASTA 1.2 (O),803199,2019,Hyderabad,Petrol,56973,Manual,1,17867
305,Maruti,DzireZXI,715099,2019,Hyderabad,Petrol,69891,Manual,1,15907
306,Mahindra,XUV 3OOW8(O),989399,2019,Hyderabad,Diesel,96610,Manual,1,22009
307,Maruti,Alto K10VXI,417099,2018,Hyderabad,Petrol,18954,Manual,2,9278
308,Maruti,IGNISDELTA 1.2 K12,502899,2017,Hyderabad,Petrol,86513,Manual,1,11187
309,Skoda,RapidStyle 1.5 TDI AT,805099,2017,Hyderabad,Diesel,85126,Automatic,2,17909
310,Datsun,Redi GoS,312399,2017,Hyderabad,Petrol,34639,Manual,1,6949
311,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,609999,2019,Hyderabad,Petrol,17171,Manual,1,13569
312,Maruti,Alto 800LXI,317299,2019,Hyderabad,Petrol,79158,Manual,1,7058
313,Maruti,Alto 800LXI,336699,2019,Hyderabad,Petrol,32573,Manual,1,7490
314,Hyundai,NEW SANTROSPORTZ 1.1,558699,2020,Hyderabad,Petrol,45158,Manual,1,12428
315,Maruti,Alto 800LXI,336699,2018,Hyderabad,Petrol,32199,Manual,1,7490
316,Maruti,IGNISDELTA 1.2 K12,446299,2017,Hyderabad,Petrol,86846,Manual,2,9928
317,Hyundai,NEW SANTROSPORTZ 1.1,534099,2019,Hyderabad,Petrol,42825,Manual,2,11881
318,Hyundai,Elite i201.4 CRDI ASTA (O),786399,2018,Hyderabad,Diesel,71122,Manual,1,17493
319,Hyundai,Grand i10MAGNA 1.2 VTVT,599099,2020,Hyderabad,Petrol,24911,Manual,1,13327
320,Honda,CitySV CVT PETROL,686099,2014,Hyderabad,Petrol,80353,Automatic,1,15262
321,Hyundai,Verna1.6 CRDI SX + AT,1092799,2018,Hyderabad,Diesel,57740,Automatic,1,24309
322,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,612199,2019,Hyderabad,Petrol,20846,Manual,2,13618
323,Ford,Ecosport1.5 TREND TI VCT,751099,2018,Hyderabad,Petrol,13012,Manual,1,16708
324,Maruti,BalenoZETA DDIS 190,756399,2019,Hyderabad,Diesel,79989,Manual,2,16826
325,Maruti,S PRESSOVXI,448499,2020,Hyderabad,Petrol,23538,Manual,1,9977
326,Honda,CityV MT PETROL,800899,2018,Hyderabad,Petrol,74708,Manual,1,17816
327,Ford,New Figo1.5 TITANIUM AT PETROL,566499,2016,Hyderabad,Petrol,56606,Automatic,2,12601
328,Hyundai,Elite i20ASTA 1.2 (O),803199,2019,Hyderabad,Petrol,59444,Manual,1,17867
329,Maruti,IGNISDELTA 1.2 K12,481899,2017,Hyderabad,Petrol,41632,Manual,2,10720
330,Hyundai,NEW SANTROSPORTZ 1.1,528999,2019,Hyderabad,Petrol,72900,Manual,1,11767
331,Maruti,Alto 800LXI,336699,2018,Hyderabad,Petrol,30589,Manual,2,7490
332,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,602499,2019,Hyderabad,Petrol,44601,Manual,2,13402
333,Maruti,IGNISDELTA 1.2 K12,495349,2017,Hyderabad,Petrol,60071,Manual,2,11019
334,Maruti,Alto K10VXI,425649,2019,Hyderabad,Petrol,46885,Manual,1,9468
335,Maruti,Alto K10VXI,386399,2018,Hyderabad,Petrol,79907,Manual,2,8595
336,Maruti,Wagon R 1.0VXI,429799,2016,Hyderabad,Petrol,70998,Manual,1,9561
337,Nissan,Micra ActiveXV S,447599,2017,Hyderabad,Petrol,82629,Manual,2,9957
338,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,1218599,2020,Hyderabad,Petrol,5907,Automatic,1,27107
339,Maruti,AltoVXI,442099,2021,Hyderabad,Petrol,4796,Manual,1,9834
340,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,596499,2019,Hyderabad,Petrol,66230,Manual,1,13269
341,Hyundai,GRAND I10 NIOSSPORTZ 1.2 AT,781699,2021,Hyderabad,Petrol,12075,Automatic,1,17388
342,Maruti,BalenoZETA 1.2 K12,828399,2021,Hyderabad,Petrol,11676,Manual,1,18427
343,Hyundai,NEW SANTRO1.1 SPORTS AMT,618699,2020,Hyderabad,Petrol,39938,Automatic,1,13763
344,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,602999,2019,Hyderabad,Petrol,65057,Manual,1,13413
345,Maruti,Alto 800LXI,324299,2018,Hyderabad,Petrol,97360,Manual,1,7214
346,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,539299,2017,Hyderabad,Petrol,77210,Manual,1,11996
347,Maruti,Alto 800LXI,338099,2019,Hyderabad,Petrol,38333,Manual,1,7521
348,Maruti,AltoVXI,429299,2021,Hyderabad,Petrol,13565,Manual,1,9550
349,Ford,Ecosport1.5 TITANIUM TI VCT,824399,2018,Hyderabad,Petrol,25944,Manual,1,18338
350,Maruti,IGNISZETA 1.2 K12,479599,2017,Hyderabad,Petrol,68057,Manual,2,10668
351,Hyundai,,751199,2021,Hyderabad,Petrol,33848,,2,16710
352,Maruti,AltoVXI,433599,2021,Hyderabad,Petrol,11574,Manual,1,9645
353,MG,,1876099,2020,Hyderabad,Petrol,17605,,1,41733
354,Hyundai,Verna1.6 SX VTVT (O),1031099,2018,Hyderabad,Petrol,40808,Manual,1,22936
355,Maruti,S PRESSOVXI,425299,2019,Hyderabad,Petrol,26656,Manual,1,9461
356,Hyundai,,751199,2021,Hyderabad,Petrol,20181,,1,16710
357,Maruti,BalenoZETA 1.2 K12,700999,2020,Hyderabad,Petrol,84471,Manual,1,15593
358,Maruti,AltoVXI,375299,2019,Hyderabad,Petrol,29251,Manual,2,8348
359,Hyundai,i20 Active1.2 SX,848299,2019,Hyderabad,Petrol,21726,Manual,1,18870
360,Maruti,AltoVXI,413999,2019,Hyderabad,Petrol,17607,Manual,1,9209
361,Maruti,Alto 800LXI,336399,2019,Hyderabad,Petrol,25389,Manual,2,7483
362,Maruti,AltoLXI OPT,378299,2020,Hyderabad,Petrol,19129,Manual,1,8415
363,Maruti,BalenoZETA 1.2 K12,723499,2019,Hyderabad,Petrol,46320,Manual,1,16094
364,Ford,Ecosport1.5 TITANIUM TI VCT,822499,2018,Hyderabad,Petrol,24385,Manual,1,18296
365,Maruti,Alto K10VXI,395799,2019,Hyderabad,Petrol,48866,Manual,2,8804
366,Maruti,AltoLXI,344699,2019,Hyderabad,Petrol,18278,Manual,1,7668
367,Maruti,Alto K10VXI,409699,2018,Hyderabad,Petrol,31007,Manual,3,9114
368,MG,HECTORSMART DCT PETROL,1852299,2020,Hyderabad,Petrol,18546,Automatic,1,41203
369,Honda,WR-V1.2 i-VTEC VX MT,1072799,2021,Hyderabad,Petrol,27310,Manual,1,23864
370,Toyota,YARISJ MT,829199,2018,Hyderabad,Petrol,11186,Manual,1,18445
371,Maruti,AltoVXI,419199,2021,Hyderabad,Petrol,13331,Manual,1,9325
372,Hyundai,Grand i10SPORTZ (O) 1.2 AT VTVT,624899,2017,Hyderabad,Petrol,52665,Automatic,1,13901
373,Maruti,AltoLXI,360699,2020,Hyderabad,Petrol,18630,Manual,1,8024
374,Tata,NEXONXZA+ 1.5 Dual Tone,941899,2019,Hyderabad,Diesel,92698,Automatic,1,20952
375,Ford,Ecosport1.5 TDCI TITANIUM PLUS,951499,2018,Hyderabad,Diesel,75139,Manual,1,21166
376,Maruti,S CrossDELTA 1.3,707199,2017,Hyderabad,Diesel,99462,Manual,2,15731
377,Maruti,BalenoALPHA 1.2 K12,712199,2017,Hyderabad,Petrol,28496,Manual,1,15842
378,Maruti,Alto K10VXI,390599,2017,Hyderabad,Petrol,33134,Manual,1,8689
379,Maruti,Wagon R 1.0VXI,497499,2018,Hyderabad,Petrol,23484,Manual,1,11067
380,Jeep,CompassLIMITED (O) 2.0,1585099,2019,Hyderabad,Diesel,50070,Manual,1,35260
381,Jeep,CompassLIMITED 1.4 AT,1453699,2018,Hyderabad,Petrol,73339,Automatic,1,32337
382,Maruti,CiazALPHA 1.4 VVT AMT,825099,2018,Hyderabad,Petrol,74856,Automatic,2,18354
383,Maruti,Alto K10VXI,395599,2017,Hyderabad,Petrol,49686,Manual,1,8800
384,Maruti,BalenoZETA 1.2 K12,694599,2018,Hyderabad,Petrol,24865,Manual,1,15451
385,Hyundai,Elite i20ASTA 1.2,731399,2019,Hyderabad,Petrol,29466,Manual,1,16270
386,Hyundai,VENUE1.0 turbo GDI IMT SX O,1180699,2020,Hyderabad,Petrol,22431,Manual,1,26264
387,Maruti,BalenoZETA 1.2 K12,737899,2019,Hyderabad,Petrol,34350,Manual,1,16414
388,Maruti,AltoVXI,422799,2021,Hyderabad,Petrol,8924,Manual,1,9405
389,Maruti,Alto K10VXI,394699,2017,Hyderabad,Petrol,39794,Manual,1,8780
390,Toyota,GlanzaV CVT,823999,2020,Hyderabad,Petrol,38883,Automatic,1,18329
391,Maruti,S CrossZETA 1.3,793699,2017,Hyderabad,Diesel,81104,Manual,1,17655
392,Maruti,Alto K10VXI,398399,2017,Hyderabad,Petrol,35222,Manual,1,8862
393,Maruti,AltoLXI,407099,2021,Hyderabad,Petrol,18493,Manual,1,9056
394,Toyota,YARISG CVT,966399,2019,Hyderabad,Petrol,12233,Automatic,1,21497
395,Maruti,S CrossDELTA SHVS,866099,2019,Hyderabad,Diesel,97982,Manual,1,19266
396,Toyota,YARISJ MT,829199,2018,Hyderabad,Petrol,37668,Manual,2,18445
397,Maruti,BalenoALPHA 1.2K12  AT,751399,2018,Hyderabad,Petrol,32691,Automatic,1,16714
398,Toyota,YARISJ MT,794099,2019,Hyderabad,Petrol,61586,Manual,1,17664
399,Maruti,BalenoALPHA 1.2 K12,743799,2018,Hyderabad,Petrol,45909,Manual,1,16545
400,Hyundai,Tucson New2WD AT GL DIESEL,1862499,2018,Hyderabad,Diesel,46768,Automatic,1,41430
401,Maruti,IGNISALPHA 1.2 K12 AMT,836899,2021,Hyderabad,Petrol,23788,Automatic,1,18616
402,Maruti,Swift DzireVDI BS IV,446999,2012,Hyderabad,Diesel,122987,Manual,1,9943
403,Maruti,SwiftZXI,450999,2011,Hyderabad,Petrol,49957,Manual,2,10032
404,Hyundai,i10SPORTZ 1.2,276099,2010,Hyderabad,Petrol,73177,Manual,2,6142
405,Maruti,SwiftVXI,423899,2014,Hyderabad,Petrol,31963,Manual,1,9429
406,Maruti,SwiftVXI,382749,2011,Hyderabad,Petrol,81821,Manual,1,8514
407,Hyundai,i10MAGNA 1.2,264999,2010,Hyderabad,Petrol,86669,Manual,1,5895
408,Hyundai,i10MAGNA 1.2 KAPPA2,302599,2012,Hyderabad,Petrol,56262,Manual,1,6731
409,Maruti,SwiftVXI,651799,2020,Hyderabad,Petrol,61278,Manual,1,14499
410,Hyundai,Santro XingGLS,264799,2011,Hyderabad,Petrol,87357,Manual,1,5890
411,Volkswagen,PoloTRENDLINE 1.5L DIESEL,468199,2015,Hyderabad,Diesel,82693,Manual,1,10415
412,Maruti,Wagon R DuoLXI LPG,203799,2008,Hyderabad,Petrol + LPG,101142,Manual,2,4533
413,Maruti,AltoLXI,164399,2009,Hyderabad,Petrol,77290,Manual,2,3657
414,Maruti,Swift DzireVDI,555099,2014,Hyderabad,Diesel,89905,Manual,2,12348
415,Maruti,Swift DzireVDI,504199,2013,Hyderabad,Diesel,74382,Manual,1,11216
416,Maruti,CelerioZXI AMT,450199,2017,Hyderabad,Petrol,58463,Automatic,1,10014
417,Maruti,AltoLXI,198799,2012,Hyderabad,Petrol + CNG,85311,Manual,3,4422
418,Maruti,CiazVXI PLUS,614799,2016,Hyderabad,Petrol,36476,Manual,2,13676
419,Renault,KwidCLIMBER 1.0 AT,423299,2018,Hyderabad,Petrol,51560,Automatic,1,9416
420,Renault,KwidRXT 1.0 EASY-R  AT,377599,2017,Hyderabad,Petrol,22391,Automatic,1,8399
421,Hyundai,Grand i101.2 CRDI Sportz O,498199,2018,Hyderabad,Diesel,52700,Manual,2,11082
422,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,812899,2018,Hyderabad,Diesel,93279,Manual,1,18082
423,Mahindra,Kuv100K4+ D 6 STR,446299,2017,Hyderabad,Diesel,70994,Manual,1,9928
424,Toyota,YARISJ MT,777499,2020,Hyderabad,Petrol,19489,Manual,1,17295
425,Maruti,BalenoZETA 1.2 K12,543399,2016,Hyderabad,Petrol,103961,Manual,1,12088
426,Maruti,DzireVXI,678799,2018,Hyderabad,Petrol,45586,Manual,1,15100
427,Maruti,BalenoALPHA 1.2 K12,623799,2016,Hyderabad,Petrol,52591,Manual,1,13876
428,Maruti,Wagon R 1.0VXI,360799,2015,Hyderabad,Petrol,42244,Manual,1,8026
429,Maruti,BalenoSIGMA 1.2 K12,551599,2018,Hyderabad,Petrol,74888,Manual,1,12270
430,Maruti,DzireVXI,721799,2020,Hyderabad,Petrol,35713,Manual,1,16056
431,Hyundai,Creta1.5 SX (O) AT,1774699,2020,Hyderabad,Petrol,11599,Automatic,1,39477
432,Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,1055899,2019,Hyderabad,Diesel,47374,Automatic,1,23488
433,Maruti,Wagon R 1.0LXI CNG,422099,2017,Hyderabad,Petrol + CNG,55430,Manual,1,9389
434,Hyundai,VENUESX(O) CRDi,1201699,2021,Hyderabad,Diesel,31162,Manual,1,26731
435,Hyundai,,1165799,2021,Hyderabad,Petrol,4904,,1,25933
436,Maruti,Eeco7 STR,318399,2013,Hyderabad,Petrol,53497,Manual,2,7083
437,Hyundai,Creta1.4 E PLUS CRDI,947299,2018,Hyderabad,Diesel,88687,Manual,1,21072
438,Maruti,BalenoZETA 1.2 K12,692599,2018,Hyderabad,Petrol,32098,Manual,1,15406
439,Maruti,Swift DzireVDI,496799,2013,Hyderabad,Diesel,90152,Manual,1,11051
440,Maruti,SwiftVXI,669799,2020,Mumbai,Petrol,7112,Manual,2,14899
441,Maruti,Vitara BrezzaLXI,853599,2021,Mumbai,Petrol,5091,Manual,1,18988
442,Maruti,SwiftVXI,450499,2016,Mumbai,Petrol,27645,Manual,1,10021
443,Maruti,SwiftVXI,442399,2014,Mumbai,Petrol,39653,Manual,1,9841
444,Renault,KwidRXL,427599,2019,Mumbai,Petrol,6029,Manual,1,9512
445,Maruti,BalenoALPHA 1.2 K12,649299,2019,Mumbai,Petrol,22898,Manual,1,14443
446,Maruti,SwiftZXI AMT,669799,2019,Mumbai,Petrol,15445,Automatic,2,14899
447,Volkswagen,PoloTRENDLINE 1.2L PETROL,465899,2016,Mumbai,Petrol,62799,Manual,1,10364
448,Honda,Accord2.4 MT,520199,2012,Mumbai,Petrol,50161,Manual,2,11572
449,Maruti,Wagon R 1.0LXI,338799,2014,Mumbai,Petrol,13900,Manual,1,7536
450,BMW,3 Series320D,859499,2012,Mumbai,Diesel,77546,Automatic,1,19119
451,Maruti,SwiftZXI,683699,2019,Mumbai,Petrol,30117,Manual,1,15209
452,Maruti,SwiftVXI,666699,2019,Mumbai,Petrol,16839,Manual,1,14830
453,Hyundai,i20SPORTZ 1.2 VTVT,379199,2012,Mumbai,Petrol,38917,Manual,1,8435
454,Maruti,Alto 800VXI,296199,2016,Mumbai,Petrol,6811,Manual,2,6589
455,Maruti,CelerioVXI CNG,707249,2022,Mumbai,Petrol + CNG,1655,Manual,1,15732
456,Tata,TIGORXM 1.2 REVOTRON,696999,2021,Mumbai,Petrol,2506,Manual,1,15504
457,Toyota,Corolla AltisGL,739799,2016,Mumbai,Petrol,38845,Manual,2,16456
458,Ford,Figo Aspire1.2 TITANIUM PETROL,588899,2018,Mumbai,Petrol,17865,Manual,1,13100
459,Toyota,Corolla AltisG,1116699,2018,Mumbai,Petrol,53630,Manual,1,24840
460,Ford,Figo Aspire1.2 TITANIUM PETROL,588899,2018,Mumbai,Petrol,17865,Manual,1,13100
461,Toyota,Corolla AltisG,1116699,2018,Mumbai,Petrol,53630,Manual,1,24840
462,Maruti,SwiftVXI,511699,2017,Mumbai,Petrol,34691,Manual,1,11382
463,Hyundai,Elite i20MAGNA 1.2,523699,2016,Mumbai,Petrol,33273,Manual,1,11649
464,Datsun,Redi Go1.0 T(O) AT,357299,2019,Mumbai,Petrol,2986,Automatic,1,7948
465,Maruti,SwiftVXI,475899,2017,Mumbai,Petrol,28030,Manual,1,10586
466,Tata,TIGORRevotron XE,662099,2021,Mumbai,Petrol,6002,Manual,1,14728
467,Hyundai,Elite i20MAGNA 1.2,476599,2015,Mumbai,Petrol,35757,Manual,2,10602
468,Maruti,Wagon R 1.0VXI,390099,2015,Mumbai,Petrol,12785,Manual,1,8678
469,Maruti,New  Wagon-RZXI 1.2L AGS,739399,2021,Mumbai,Petrol,3201,Automatic,1,16448
470,Tata,,658999,2020,Mumbai,Petrol,8344,,1,14659
471,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,512599,2018,Mumbai,Petrol,16908,Manual,1,11402
472,Mahindra,XUV500W10 AT FWD,1087399,2016,Mumbai,Diesel,55199,Automatic,2,24189
473,Toyota,Corolla AltisG,765099,2016,Mumbai,Petrol,77975,Manual,1,17019
474,Honda,Amaze1.2 SX MT I VTEC,550999,2017,Mumbai,Petrol,4296,Manual,1,12257
475,Renault,KwidRXT,315749,2016,Mumbai,Petrol,26621,Manual,1,7024
476,Volkswagen,VentoHighline 1.0 TSI MT,1111999,2021,Mumbai,Petrol,8689,Manual,1,24736
477,Maruti,RitzZXI,420499,2015,Mumbai,Petrol,25616,Manual,1,9354
478,Renault,Kwid1.0 CLIMBER OPT AMT,558799,2021,Mumbai,Petrol,2491,Automatic,1,12430
479,KIA,SELTOSGTX+ 1.4 MT,1584099,2019,Mumbai,Petrol,12465,Manual,1,35237
480,Mercedes,Benz E ClassE 250 CDI ELEGANCE,1053299,2011,Mumbai,Diesel,77906,Automatic,2,23430
481,Tata,TiagoXE 1.2 REVOTRON,428699,2019,Mumbai,Petrol,10518,Manual,1,9536
482,Maruti,New  Wagon-RZXI 1.2,643349,2020,Mumbai,Petrol,9219,Manual,1,14311
483,Skoda,RapidELEGANCE 1.6 MPFI MT,407899,2012,Mumbai,Petrol,43617,Manual,1,9073
484,Tata,TiagoXZA 1.2 REVOTRON,533399,2017,Mumbai,Petrol,23639,Automatic,1,11865
485,Maruti,SwiftZXI AMT,730099,2019,Mumbai,Petrol,13571,Automatic,1,16241
486,Honda,Brio1.2 VX AT I VTEC,488299,2016,Mumbai,Petrol,43082,Automatic,1,10862
487,Hyundai,Grand i10MAGNA 1.2 VTVT,392699,2015,Mumbai,Petrol,37519,Manual,2,8735
488,Maruti,BalenoZETA 1.2 K12,625599,2019,Mumbai,Petrol,21568,Manual,2,13916
489,Hyundai,Grand i10magna 1.2 crdi,584899,2018,Mumbai,Diesel,8472,Manual,1,13011
490,Honda,CityV MT PETROL,960099,2020,Mumbai,Petrol,14655,Manual,1,21357
491,Maruti,New  Wagon-RVXI 1.0,520299,2019,Mumbai,Petrol,9770,Manual,1,11574
492,Hyundai,XcentSX 1.2 OPT,491699,2015,Mumbai,Petrol,62208,Manual,1,10938
493,Hyundai,VernaFLUIDIC 1.6 EX VTVT,495199,2013,Mumbai,Petrol,44522,Manual,1,11015
494,Honda,CitySV MT PETROL,622299,2016,Mumbai,Petrol,35406,Manual,1,13843
495,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,401699,2014,Mumbai,Petrol,26741,Manual,1,8936
496,Renault,Duster110 PS RXL Diesel PLUS,657099,2014,Mumbai,Diesel,50930,Manual,1,14617
497,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,453399,2017,Mumbai,Petrol,24521,Manual,1,10086
498,Datsun,Redi GoT (O),424549,2021,Mumbai,Petrol,294,Manual,1,9444
499,Maruti,New  Wagon-RZXI 1.2L AGS,739399,2021,Mumbai,Petrol,5106,Automatic,1,16448
500,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,379549,2015,Mumbai,Petrol,22138,Manual,2,8443
501,Tata,TiagoXZ 1.2 REVOTRON,449199,2018,Mumbai,Petrol,12199,Manual,2,9992
502,Maruti,New  Wagon-RVXI 1.0,534399,2019,Mumbai,Petrol,24177,Manual,1,11887
503,Toyota,,1105399,2020,Mumbai,Petrol,15735,,2,24589
504,Renault,Kwid1.0 RXT,366399,2017,Mumbai,Petrol,9956,Manual,1,8150
505,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,403799,2015,Mumbai,Petrol,26566,Manual,1,8982
506,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,409299,2015,Mumbai,Petrol,22945,Manual,1,9105
507,Tata,TiagoXT 1.05 REVOTORQ,402599,2017,Mumbai,Diesel,91749,Manual,2,8956
508,Maruti,SwiftVXI AMT,687699,2018,Mumbai,Petrol,12103,Automatic,1,15297
509,Maruti,CelerioVXI (O),462499,2018,Mumbai,Petrol,18389,Manual,1,10288
510,Renault,TRIBERRXZ AT,651099,2020,Mumbai,Petrol,17854,Automatic,2,14483
511,Renault,TRIBER1.0 RXZ,653499,2019,Mumbai,Petrol,14251,Manual,1,14537
512,Hyundai,Elite i20Magna Executive 1.2,558399,2017,Mumbai,Petrol,21989,Manual,1,12421
513,Tata,TiagoXZ+ 1.2 Revotron,575399,2020,Mumbai,Petrol,7624,Manual,1,12799
514,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,411299,2014,Mumbai,Petrol,26986,Manual,1,9149
515,Maruti,CelerioVXI CNG,478199,2016,Mumbai,Petrol + CNG,75183,Manual,1,10637
516,Honda,Jazz1.2 S MT,483899,2016,Mumbai,Petrol,53951,Manual,1,10764
517,Hyundai,Elite i20MAGNA 1.2,509499,2016,Mumbai,Petrol,42029,Manual,1,11334
518,Tata,HarrierXZ 2.0L Kryotec,1602199,2019,Mumbai,Diesel,49409,Manual,1,35640
519,Renault,DusterRXZ,956699,2021,Mumbai,Petrol,28564,Manual,1,21281
520,Maruti,BalenoZETA 1.2 K12,632599,2019,Mumbai,Petrol,23913,Manual,2,14072
521,Maruti,Alto 800LXI,297199,2015,Mumbai,Petrol,31682,Manual,1,6611
522,Maruti,CelerioZXI AMT,467299,2016,Mumbai,Petrol,26927,Automatic,1,10395
523,KIA,SELTOSHTK PLUS 1.5 PETROL,1246299,2020,Mumbai,Petrol,49354,Manual,1,27723
524,Skoda,RapidAMBITION 1.6 MPI MT PLUS,568799,2016,Mumbai,Petrol,55517,Manual,1,12653
525,Hyundai,Elite i20MAGNA 1.2,530099,2016,Mumbai,Petrol,21655,Manual,1,11792
526,Renault,TRIBER1.0 RXZ,660499,2019,Mumbai,Petrol,7831,Manual,1,14692
527,Datsun,Redi GoT (O),291499,2018,Mumbai,Petrol,40174,Manual,2,6484
528,Maruti,Alto 800VXI,290099,2016,Mumbai,Petrol,45488,Manual,3,6453
529,Tata,TiagoXZ+ 1.2 Revotron,687199,2020,Mumbai,Petrol,10015,Manual,1,15286
530,Honda,CRV2.4 AT,940999,2014,Mumbai,Petrol,55135,Automatic,2,20932
531,Renault,TRIBERRXZ AT,685599,2020,Mumbai,Petrol,10303,Automatic,1,15251
532,Maruti,Wagon R 1.0VXI AMT,413599,2016,Mumbai,Petrol,9604,Automatic,1,9200
533,Maruti,CelerioVXI,389099,2015,Mumbai,Petrol,44476,Manual,1,8655
534,Maruti,CelerioZXI AMT,429399,2018,Mumbai,Petrol,42273,Automatic,2,9552
535,Renault,TRIBER1.0 RXZ,634499,2019,Mumbai,Petrol,16903,Manual,1,14114
536,Tata,TiagoXZA 1.2 REVOTRON,503699,2018,Mumbai,Petrol,49172,Automatic,1,11205
537,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,401599,2015,Mumbai,Petrol,35021,Manual,1,8933
